AÑO;MES;PARTIDA;NOMBRE_PARTIDA;CAPITULO;NOMBRE_CAPITULO;REGION_DESTINO;NOMBRE_REGION;PROVINCIA_DESTINO;NOMBRE_PROVINCIA;COMUNA_DESTINO;NOMBRE_COMUNA;MONEDA;CODIGO_BIP;NOMBRE_PROYECTO;MONTO_IDENTIFICADO;MONTO_DEVENGADO
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30109123-0;MEJORAMIENTO RUTA S/ROL CRUCE RUTA T-243-S (COÑARIPE)-LIMITE REGIONAL NORTE;75.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30123771-0;MEJORAMIENTO RUTA T- 345, LO AGUILA - MALIHUE, COMUNAS DE MAFIL - LOS LAGOS;160.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30123950-0;CONSTRUCCION PUENTE MULPUN, COMUNAS M¿FIL Y LOS LAGOS;135.000.000;119.844.559
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30131061-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XIV REGION 2013-2018;0;1.948.414
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30181322-0;"MEJORAMIENTO RUTAS T-225;T-235;T-251 S, HUELLAHUE - LIM.REGIONAL";3.369.800.000;33.071.315
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224375-0;CONSERVACION RED VIAL LOS RIOS (2015-2016-2017);158.000.000;105.519.255
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224674-0;MEJORAMIENTO CBI SANTA ELVIRA - EL ARENAL - SAN JAVIER;0;212.014
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224722-0;MEJORAMIENTO CBI RUTA T-65, PAILLACO - DOLLINCO;816.000.000;621.027.207
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30291024-0;CONSERVACION NAVES REGION DE LOS RIOS;400.000.000;182.028.350
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30309774-0;CONSERVACION RED PRIMARIA DE COLECTORES DE LA REGION DE LOS RIOS;0;358.247.880
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30369629-0;MEJORAMIENTO CBI RUTA T-345, LO AGUILA -BIFURCACI¿N EL CIRUELO, MAFIL;0;5.529.983
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30370672-0;CONSERVACION DE RIBERAS DE CAUCES NATURALES XIV REGION;0;435.186.480
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30370831-0;CONSERVACION CAMINOS BASICOS REGION DE LOS RIOS 2016-2018;0;2.286.201
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30370974-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XIV REGION 2016-2020;9.182.000.000;3.448.278.501
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30371376-0;MEJORAMIENTO CBI RUTA T-350 SECTOR: NIEBLA - LOS MOLINOS;0;177.447
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30396475-0;CONSERVACION OBRAS MANEJO DE CAUCES RIOS LEUFUCADE Y CRUCES EN LANCO;0;220.150.610
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30446273-0;MEJORAMIENTO RUTA T-851 S: CAYURRUCA -LAGO RANCO-ILIHUE;355.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30447888-0;CONSERVACION CAMINOS PLAN INDEGENA 2017 - REGION DE LOS RIOS;433.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30447979-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XIV REGION 2017-2021;5.200.000.000;2.769.801.715
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30453826-0;NORMALIZACION SUPERFICIE LIMITADORA DE OBSTACULOS AD. PICHOY;0;61.947.235
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30458845-0;CONSTRUCCION CONEXION VIAL SECTOR LICAN-RUTA 215-CH REG LOS RIOS;169.000.000;35.612.160
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30459161-0;MEJORAMIENTO CBI RUTA T-780 S: CRUCE RUTA 210 LA UNION - CUDICO;686.160.000;5.530.085
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30459287-0;CONSERVACION RUTINARIA AEROPUERTO EL TEPUAL AÑOS 2017-2018;1.112.518.000;775.438.261
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30459998-0;CONSTRUCCION INTERCONEXION VIAL SECTOR: CHAIHUEN- LIMITE REGIONAL;695.000.000;118.650.758
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30471484-0;AMPLIACION Y MEJORAMIENTO SERVICIO APR PELCHUQUIN, MARIQUINA;0;123.730.197
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30480962-0;CONSTRUCCION DE CICLOVIAS EN RED VIAL REGION DE LOS RIOS;236.000.000;49.032.768
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30480981-0;MEJORAMIENTO T-210: CRUCE RUTA 5-CIRUELOS- PUREO;35.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30480995-0;"MEJORAMIENTO RUTA T-34; T-334 Y T-324 COMUNA DE MIFIL";208.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30480998-0;MEJORAMIENTO CBI REGION DE LOS RIOS III PARTE;428.000.000;11.121.335
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30480999-0;CONSERVACION DE VARIOS PUENTES REGION DE LOS RIOS;500.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481251-0;CONSERVACION RED VIAL REGION DE LOS RIOS (2018 - 2020);4.388.000.000;1.515.065.269
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481265-0;CONSERVACION GLOBAL CAMINOS EN COMUNIDADES IND¿GENAS XIV REG.(2018-2020);960.000.000;332.550.087
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481282-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XIV REGION (2018 - 2022);3.843.000.000;1.919.065.120
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481293-0;CONSERVACION CAMINOS BASICOS REGION DE LOS RIOS 2018-2020;641.000.000;129.260.439
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481311-0;CONSERVACION CAMINOS EN COMUNIDADES INDEGENAS R. LOS RIOS 2018 -2019;524.000.000;189.972.966
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481725-0;MEJORAMIENTO COSTANERA VALDIVIA TRAMO 2;806.246.000;667.004.396
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30483136-0;CONSTRUCCION RUPUMEICA ALTO-RUPUMEICA BAJO;322.000.000;171.338.531
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30483137-0;MEJORAMIENTO CBI RUTA T-29 SECTOR CARRIRINGUE-HUILO HUILO;115.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30484633-0;CONSERVACION SISTEMA SEÑALIZACION INFORMATIVA XIV REGION 2018;427.000.000;40.523.188
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002586-0;MEJORAMIENTO T-217, CRUCE RUTA 5 - CIRUELOS - PUMILLAHUE;80.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002685-0;CONSERVACION CAMINOS BASICOS REGION DE LOS RIOS 2019-2020;4.620.000.000;1.042.505.040
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40003407-0;CONSTRUCCION INTERCONEXION VIAL RUTAS T-225 A T-255 PANGUIPULLI S: HUELLAHUE CR COZCOZ;125.000.000;18.552.950
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40007880-0;CONSTRUCCION SISTEMA APR DE SAN PEDRO, LOS LAGOS;0;43.057.838
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40009100-0;AMPLIACION Y MEJORAMIENTO SERVICIO DE APR DE LLIFEN, FUTRONO;0;25.180.783
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40009164-0;AMPLIACION Y MEJORAMIENTO AREA TERMINAL AERODROMO PICHOY, VALDIVIA;1.783.816.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011125-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DE LOS RIOS 2020;2.344.000.000;996.222.300
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;14;REGIÓN DE LOS RIOS;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011711-0;CONSERVACION DE CAMINOS VECINALES GLOSA 7, REGION DE LOS RIOS;272.000.000;267.677.909
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;30076726-0;REPOSICION RUTA 11 CH, SECTOR: ARICA TAMBO QUEMADO KM 36 - 60;0;150.577
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;30083777-0;REPOSICION RUTA 5 SECTOR: ALTO CUESTA CHACA NORTE - CUESTA ACHA;2.898.000.000;13.485.324
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;30091479-0;REPOSICION RUTA A-27,SECTOR LOTEO MONTALVO - SAN MIGUEL DE AZAPA;6.020.000.000;3.312.554.114
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;30195622-0;CONSERVACION SITIO 7 PUERTO DE ARICA;90.150.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;30244022-0;"MEJORAMIENTO RUTA 11 CH ARICA TAMBO QUEMADO; CRUCE RUTA 5 - ROSARIO, KM 0-18";192.400.000;90.888.310
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;30466542-0;MEJORAMIENTO PASADA URBANA RUTAS 5 Y A-27 S: ROT ARENAS-LU ORIENTE;0;386.353.816
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;40007203-0;AMPLIACION SISTEMA DE AGUA POTABLE RURAL DE ACHA, COMUNA DE ARICA;0;333.637.132
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;1;Arica;Pesos;40016163-0;CONSERVACION ATENCION Y AMPLIACION SISTEMAS APR, REGION DE ARICA Y PARINACOTA (GLOSA 5);0;479.708.189
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;2;Camarones;Pesos;30295772-0;MEJORAMIENTO RED VIAL RUTA A-35, SECTOR CRUCE  RUTA 5 - CRUCE  RUTA A-31;316.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;2;Camarones;Pesos;30447682-0;CONSTRUCCION SISTEMA APR TIMAR , COMUNA DE CAMARONES;0;67.736.308
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;2;Camarones;Pesos;30447772-0;CONSTRUCCION SISTEMA APR COBIJA, COMUNA DE CAMARONES;0;641.279.937
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;2;Camarones;Pesos;40011081-0;CONSERVACION RUTA A-353 REGION DE ARICA Y PARINACOTA;3.034.000.000;811.316.113
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;Sin registro;Sin registro;Pesos;20186966-0;REPOSICION PAV. Y CONSTR. 3 PISTA  RUTA 5 , S: ALTO CHIZA- CUYA;0;2.518.098.642
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;Sin registro;Sin registro;Pesos;30083784-0;REPOSICION RUTA 5 S: LIMITE URBANO N. DE ARICA- LIMITE CON PERU;172.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;Sin registro;Sin registro;Pesos;30131100-0;MEJORAMIENTO PASADA URBANA RUTAS 5 Y A-27 EN ARICA;408.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;Sin registro;Sin registro;Pesos;30132075-0;"REPOSICION RUTA 11-CH; ARICA TAMBO QUEMADO SECTOR: CUESTA CARDONE ZAPAHUIRA";4.518.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;1;PROVINCIA DE ARICA;Sin registro;Sin registro;Pesos;30459183-0;AMPLIACION RUTA 5, SECTOR: BIFURCACION AEROPUERTO- COMPLEJO CHACALLUTA;85.500.000;28.268.591
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;2;PROVINCIA DE PARINACOTA;1;Putre;Pesos;30078323-0;REPOSICION RUTA 11-CH, ARICA-TAMBO QUEMADO, EL AGUILA - C. CARDONE;4.421.000.000;48.419.083
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;2;PROVINCIA DE PARINACOTA;1;Putre;Pesos;30294774-0;CONSTRUCCION TALLER VIALIDAD PUTRE, PARINACOTA;1.131.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;2;PROVINCIA DE PARINACOTA;1;Putre;Pesos;30300972-0;CONSTRUCCION BY PASS Y REPOSICION  RED VIAL ANDINA, SECTOR: CRUCE 11 CH - KM 12;46.000.000;36.910.002
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;2;PROVINCIA DE PARINACOTA;2;General Lagos;Pesos;30369474-0;CONSTRUCCION SISTEMA AGUA POTABLE RURAL CHUJLLUTA;0;290.428.308
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;2;PROVINCIA DE PARINACOTA;Sin registro;Sin registro;Pesos;30034659-0;CONSTRUCCION EMBALSE CHIRONTA VALLE DE LLUTA;0;8.693.779.969
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30077061-0;REPOSICION RUTA 11 CH, SECTOR: ARICA TAMBO QUEMADO KM 170 AL 192;179.000.000;138.995.812
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30083248-0;REPOSICION RUTA A - 133, SECTOR EL BUITRE - LAS MAITAS;4.320.000.000;27.594.129
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30101524-0;CONSERVACION OBRAS PORTUARIAS MENORES REGION DE ARICA Y PARINACOTA;93.981.000;73.983.192
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30135076-0;CONSERVACION SANEAMIENTO RUTA A-23, SECTOR: CRUCE RUTA 11 CH - CRUCE RUTA  A-93;487.300.000;5.486.787
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224172-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XV REGION 2015-2019;3.746.000.000;1.032.998.342
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30297832-0;CONSERVACION DE RIBERAS DE CAUCES NATURALES XV REGION;0;29.388.905
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30301322-0;MEJORAMIENTO RED VIAL RUTA A-15, XV REGION;411.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30371074-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XV REGION 2016-2020;1.518.000.000;216.078.337
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30458888-0;CONSERVACION SANEAMIENTO CAMINOS RURALES ETAPA II-A;211.540.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30458889-0;MEJORAMIENTO DE CAMINOS BASICOS INTERMEDIOS REGION XV ARICA Y  PARINACOTA.;486.000.000;182.267.288
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30459272-0;NORMALIZACION EDIFICIO SERVICIOS PUBLICOS, ARICA;0;70.000
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30459736-0;REPOSICION RUTA 11-CH, ARICA - TAMBO QUEMADO SECTOR: KM 147 - KM 170;35.000.000;18.677.275
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481252-0;CONSERVACION RED VIAL REGION DE ARICA Y PARINACOTA (2018 - 2020);10.089.000.000;4.839.050.271
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481284-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL XV REGION (2018 - 2022);2.515.000.000;1.239.739.125
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481307-0;CONSERVACION SANEAMIENTO RED VIAL PARINACOTA NORTE;194.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30483079-0;MEJORAMIENTO INTERCONEXION VIAL RUTA A-27 - CRUCE RUTA 11CH;21.020.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30483130-0;CONSERVACION SANEAMIENTO RED VIAL REGION ARICA Y PARINACOTA SUR;276.000.000;72.163.539
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30483141-0;REPOSICION RUTA 5 SECTOR: CUESTA CHACA SUR;64.000.000;47.506.155
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002698-0;CONSERVACION CAMINOS BASICOS REGION DE ARICA Y PARINACOTA 2019-2020;1.939.000.000;847.306.976
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40005311-0;CONSERVACION MANEJO Y CONTROL ENTUBAMIENTO CANAL AZAPA, VALLE DE AZAPA;0;145.322.966
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40007799-0;CONSERVACION CAMINOS BASICOS Y SANEAMIENTO REGION DE ARICA Y PARINACOTA;8.617.000.000;1.829.097.198
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40008262-0;CONSERVACION CERCO OACI, AEROPUERTO CHACALLUTA, REGION DE ARICA Y PARINACOTA;74.000.000;47.768.152
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40010928-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DE ARICA Y PARINACOTA 2020;1.448.000.000;643.095.538
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;15;REGIÓN DE ARICA Y PARINACOTA;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40010935-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL REGION DE ARICA Y PARINACOTA 2020;0;210.908
